utc_timestamp,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK
2020-07-24 06:00:00,715.66694775127,7695.2,1322.6,8914.905,4178,6145.88,7243.96,58763.8825,3788.41,722.9,29812,7933.5,47057,26127.0,7227.21,2206,4962.4075,2875.565,41240,1445.06,607.6125,878,349.63,646.0,12536.995,12450.28,20070.6,5300.2,7131.0,4043,11960,1665.0,3277.0
2020-07-24 07:00:00,763.628858835784,7882.9,1392.67,9201.135,4211,6652.58,7494.78,60058.5225,3997.84,816.2,32033,8126.5,49495,30675.0,7624.94,2319,5061.9025,3297.45,44142,1483.07,633.5575,896,375.15,692.0,12858.49,12830.01,20675.21,6086.8,7281.0,4255,12345,1631.01,3373.0
2020-07-24 08:00:00,782.437451417946,8059.1,39.41,9394.9025,4234,6940.44,7585.82,61776.2625,4109.48,857.8,33431,8204.7,51053,32829.5,7830.54,2387,5147.29,3545.9,45426,1463.01,649.255,902,391.37,726.0,12512.555,13062.62,20718.4,6443.6,7323.0,4357,12644,1717.77,3389.0
2020-07-24 09:00:00,806.8886217747561,8201.3,0.0,9529.6175,4229,7162.59,7771.39,63663.3825,4128.61,871.9,34584,8183.9,52111,33707.0,8123.02,2474,5255.2975,3595.145,45401,1487.51,670.985,880,405.7,759.0,12121.365,12979.65,21007.69,6547.6,7386.0,4424,12976,1774.6,3489.0
2020-07-24 10:00:00,828.5185032442439,7929.0,1476.58,9409.1375,4271,7292.92,7777.07,63329.41,4043.34,868.9,35906,8154.5,53297,33803.5,8261.08,2527,5327.35,3630.17,43809,1499.79,668.615,892,418.89,787.0,11903.95,12742.12,20991.56,6743.0,7470.0,4563,12565,1805.66,3474.0
2020-07-24 11:00:00,850.1483847137299,7795.6,1456.53,9345.425,4244,6961.78,7619.79,62301.7375,3975.26,869.7,36745,8098.0,52138,35338.5,8132.75,2508,5264.66,3655.915,43107,1475.48,656.6,885,429.54,796.0,11783.4725,12485.06,20823.34,6686.9,7321.0,4562,12502,1736.55,3450.0
2020-07-24 12:00:00,847.3270958264059,7776.5,1537.63,9257.7925,4251,6893.58,7413.82,60824.6925,3859.49,873.1,36337,8018.2,51326,34716.5,7919.36,2423,5200.575,3675.955,43314,1432.75,640.71,877,437.09,875.0,11684.7575,12336.89,20652.0,6617.8,7231.0,4490,12561,1661.84,3372.0
2020-07-24 13:00:00,839.80365879354,7670.0,1438.47,9072.695,4227,6701.03,7415.97,59948.9075,3768.02,859.8,35475,8053.3,49932,32530.5,7724.54,2346,5240.5375,3613.86,42867,1413.22,626.6275,862,420.94,839.0,11551.72,12211.24,20746.16,6783.4,7170.0,4422,12321,1629.41,3311.0
2020-07-24 14:00:00,841.6845180517561,7538.4,1389.86,9011.9225,4157,6521.69,7251.44,59399.2925,3729.8,836.9,35058,8212.6,48379,32012.5,7654.61,2299,5250.9925,3585.595,42257,1388.92,609.06,839,421.8,771.0,11432.435,12122.48,20427.0,6776.8,7145.0,4356,12119,1595.87,3261.0
2020-07-24 15:00:00,834.161081018892,7411.8,1404.38,9068.6225,4209,6384.27,7115.59,58595.6925,3882.47,818.3,34622,8161.9,47649,33942.0,7615.27,2275,5183.695,3590.91,41172,1372.57,608.375,824,409.05,739.0,11829.3125,12093.62,20151.5,6687.4,7056.0,4260,12040,1551.58,3204.0
2020-07-24 16:00:00,838.8632291644321,7248.0,1291.5,9092.3875,4207,6378.4,6862.9,57346.2575,3842.67,817.5,34043,8098.1,47868,35111.0,7475.57,2259,5110.0375,3681.245,39873,1348.39,609.895,803,405.91,714.0,12018.785,12041.37,19854.23,6508.5,7026.0,4182,12118,1545.35,3147.0
2020-07-24 17:00:00,854.85053285927,6959.7,1619.35,8766.1525,4082,6361.3,6654.1,55831.0275,3603.54,822.3,33487,7908.1,47598,34666.0,7343.11,2285,5079.4025,3679.735,39516,1322.76,597.005,790,401.89,706.0,12351.0575,11984.31,19985.24,6408.4,6993.0,4160,11651,1555.23,3148.0
2020-07-24 18:00:00,881.1825624742978,6647.6,1099.29,8455.4825,4089,6093.65,6419.59,52578.495,3383.34,808.7,32657,7613.8,45565,32169.0,7405.47,2321,5051.52,3508.1,38628,1290.18,559.3425,767,415.89,754.0,12556.5475,11942.41,19944.34,6433.7,7208.0,4446,11413,1509.22,3151.0
2020-07-24 19:00:00,900.9315846855678,6251.1,1406.69,8321.65,3913,5810.97,6334.76,50172.3325,3237.24,788.8,32114,7769.8,44625,29756.5,7034.76,2289,4989.8225,3326.425,37749,1244.84,537.745,745,410.26,729.0,12512.6175,11777.8,19681.76,6378.6,6840.0,4449,11131,1429.34,3037.0
2020-07-24 20:00:00,904.6933032019999,5972.7,1046.64,8481.67,3671,5742.13,5968.52,47907.07,3138.28,770.1,31079,7581.1,46700,27572.5,6778.43,2162,4774.1125,3210.725,35139,1138.21,523.03,676,391.36,727.0,12356.9225,11844.86,18418.96,6388.8,6234.0,4190,11011,1355.6,2833.0
2020-07-24 21:00:00,861.4335402630261,5499.1,929.78,8121.315,3340,5728.1,5564.62,44456.4925,2921.85,741.8,29098,7145.7,46878,25952.0,6350.26,1931,4617.44,3145.295,32589,1038.07,493.12,601,377.26,681.0,11936.5525,11615.39,17031.8,6035.6,5781.0,3893,10328,1239.91,2674.0
2020-07-24 22:00:00,777.7353032724059,5209.1,1125.85,7596.575,3108,5386.19,5104.97,41485.3325,2736.71,689.4,28001,6812.7,42873,25680.0,5983.54,1701,4315.2275,2877.925,30120,973.73,466.8225,569,346.53,602.0,11244.4425,11267.63,15830.14,5515.2,5505.0,3485,9874,1141.78,2546.0
2020-07-24 23:00:00,728.832962558784,4887.5,1079.58,7274.1,2971,5128.69,4936.82,39401.3025,2590.08,637.8,26331,6623.3,39874,23925.5,5746.51,1562,4071.1325,2652.225,28222,944.96,450.4075,547,308.18,539.0,10679.03,10971.06,15163.59,5191.5,5340.0,3134,9597,1100.38,2431.0
2020-07-25 00:00:00,691.2157773944599,4723.1,1033.69,6832.3725,2899,5124.92,4870.15,38215.8725,2538.75,607.7,24975,6558.8,38083,21729.5,5583.47,1478,3907.5775,2489.085,27140,937.3,438.7175,539,285.53,497.0,10307.9475,10751.67,14735.08,4920.9,5251.0,2936,9393,1051.37,2384.0
2020-07-25 01:00:00,651.7177329719182,4559.0,1010.64,6680.6475,2881,5536.42,4817.44,37402.78,2504.58,589.4,23952,6524.6,35723,20415.5,5445.05,1453,3834.6875,2355.685,26448,936.13,433.875,525,275.5,473.0,10157.4225,10637.82,14588.69,4721.3,5243.0,2853,9339,1048.84,2345.0
2020-07-25 02:00:00,616.9218366949182,4551.2,999.94,6504.92,2898,5572.64,4830.77,37190.065,2509.49,580.3,23412,6567.1,34503,19977.5,5396.71,1454,3795.2725,2264.225,26138,924.41,429.61,518,268.71,467.0,10068.545,10466.63,14296.99,4617.5,5165.0,2764,9170,1042.28,2331.0
2020-07-25 03:00:00,600.9345330000801,4722.5,1005.48,6569.63,2975,5691.13,4684.92,37377.9175,2484.44,568.9,23036,6737.8,34564,19452.5,5383.73,1454,3749.6425,2288.055,25996,975.48,437.8375,554,261.01,464.0,10017.375,10320.84,13793.43,4519.8,5183.0,2823,9014,1053.21,2304.0
2020-07-25 04:00:00,618.8026959531359,5127.2,1094.37,6660.4525,3265,5662.76,4905.68,38737.815,2625.73,551.1,23122,6931.2,34756,19411.5,5663.13,1555,3908.3225,2266.375,26294,1047.17,445.415,609,278.37,482.0,9970.18,10467.08,14846.08,4497.7,5561.0,2963,9155,1135.81,2373.0
2020-07-25 05:00:00,644.194295939054,5641.4,1281.8,7063.8075,3594,5768.69,5322.25,41744.9275,2881.64,610.8,23250,7166.6,36045,21522.0,6198.4,1743,4164.395,2298.98,28785,1149.04,470.1675,677,312.72,524.0,10010.2775,10781.34,16277.86,4397.1,5984.0,3398,9566,1240.06,2531.0
2020-07-25 06:00:00,717.5478070094861,6180.6,1413.33,7405.325,3808,5815.76,5791.45,45308.59,3169.53,671.9,24790,7452.0,38527,24438.5,6703.79,1929,4409.3175,2492.04,31457,1251.13,497.255,733,348.35,592.0,10255.7375,11140.64,17479.46,4576.0,6304.0,3810,10282,1224.1,2720.0
2020-07-25 07:00:00,771.152295868648,6557.3,1473.88,7823.3875,3906,5893.82,6206.51,48450.04,3348.93,716.1,26868,7592.8,41489,27992.5,7124.56,2074,4618.8025,2829.69,33043,1326.96,524.885,763,379.39,651.0,10810.73,11671.08,18312.43,4959.9,6477.0,4102,10887,1435.41,2881.0
2020-07-25 08:00:00,793.7226069672439,6783.9,1482.88,8194.72,3964,5806.97,6491.13,50376.4,3428.42,737.2,28714,7672.1,43110,30340.5,7448.0,2146,4742.4525,3133.61,33207,1337.75,544.6375,767,395.04,691.0,11181.4525,11826.3,18638.19,5267.6,6544.0,4184,11017,1442.89,2971.0
2020-07-25 09:00:00,819.114206953162,6902.4,1491.23,8379.5,4001,6089.95,6575.5,51746.9525,3410.21,734.0,29777,7719.1,44412,31201.5,7729.22,2212,4789.4025,3268.175,32966,1335.72,564.9025,765,405.95,725.0,11393.1025,11815.4,18762.6,5501.9,6576.0,4276,10907,1461.36,3036.0
2020-07-25 10:00:00,859.5526810048101,6672.2,1499.28,8475.915,3967,6239.61,6439.3,51739.795,3403.55,721.6,30694,7690.6,46463,31721.0,7937.29,2214,4734.8875,3343.535,32208,1317.11,571.615,765,417.6,754.0,11529.695,11751.46,18556.55,5706.4,6566.0,4270,10837,1462.94,2988.0
2020-07-25 11:00:00,880.2421328451899,6439.1,1489.89,8212.255,3882,6415.98,6360.97,50500.9225,3416.61,727.6,31383,7688.2,45364,32257.0,7802.55,2138,4584.47,3368.795,31421,1296.36,548.6625,758,421.32,774.0,11284.775,11661.76,18343.04,5783.8,6416.0,4279,10773,1396.53,2925.0
2020-07-25 12:00:00,857.6718217465941,6273.4,1507.52,8044.3525,3843,6794.05,6212.13,49224.8675,3379.78,720.5,31307,7664.8,44114,31718.0,7574.96,2055,4533.6025,3370.365,31075,1279.58,537.1275,750,416.38,857.0,10707.9225,11555.24,17829.03,5665.9,6343.0,4122,10664,1305.32,2849.0
2020-07-25 13:00:00,843.5653773099722,6201.4,1477.65,7975.9525,3858,6766.59,6120.29,48241.115,3336.7,706.2,30717,7782.4,42926,31198.0,7490.37,1991,4480.075,3260.32,30940,1269.02,523.84,742,405.94,791.0,10529.6425,11509.95,17536.31,5566.2,6318.0,3996,10529,1276.72,2784.0
2020-07-25 14:00:00,843.5653773099722,6125.0,1455.4,8102.0275,3918,6558.75,6067.79,47919.9175,3347.5,707.7,30215,7818.3,41850,31453.0,7424.68,1964,4498.3325,3193.965,31392,1264.97,517.67,734,399.27,700.0,10717.485,11456.86,17356.56,5485.0,6315.0,3869,10863,1271.47,2784.0
2020-07-25 15:00:00,845.4462365681899,6088.7,1416.3,8360.9425,3958,6245.08,5889.56,48094.7,3461.99,712.0,29987,7885.8,41854,32161.0,7303.66,1973,4462.5925,3211.825,32591,1243.57,521.215,727,389.57,661.0,11374.355,11598.08,17057.63,5438.9,6294.0,3847,11183,1245.01,2724.0
2020-07-25 16:00:00,845.4462365681899,5963.8,1431.35,8416.255,4003,6312.96,5842.31,47962.9275,3608.91,720.4,29799,7893.8,42715,33194.5,7151.17,1991,4452.1125,3342.555,33533,1245.74,526.695,717,383.43,643.0,11636.1225,11650.51,17057.78,5452.1,6326.0,3795,11244,1262.32,2686.0
2020-07-25 17:00:00,852.029243971946,5790.2,1426.51,8360.2475,3931,5551.57,5703.34,47170.3225,3425.96,719.9,29537,7771.4,42935,32858.5,6961.59,2023,4532.8975,3381.205,34122,1234.05,518.27,708,383.14,640.0,11783.095,11506.68,17201.8,5514.3,6399.0,3845,11134,1279.76,2698.0
2020-07-25 18:00:00,876.4804143287561,5700.0,1479.64,8074.6325,3871,5426.54,5598.58,45173.045,3271.27,711.0,29296,7479.2,41311,31784.0,7178.78,2088,4616.5975,3215.075,33731,1210.17,501.1525,687,397.45,692.0,11889.145,11413.14,17197.06,5662.2,6654.0,4034,11045,1274.61,2724.0
2020-07-25 19:00:00,901.872014314676,5626.3,1476.54,7878.115,3734,5306.87,5690.36,44132.2425,3163.93,697.3,29625,7606.9,41095,30331.5,6887.4,2130,4637.95,3032.91,33321,1208.11,490.3,687,394.79,688.0,11806.5275,11513.72,17476.15,5712.0,6344.0,4039,10797,1295.49,2702.0
2020-07-25 20:00:00,904.6933032019999,5502.9,1376.22,7768.5225,3538,5364.2,5492.19,42853.13,3080.36,690.8,29567,7496.2,43491,29639.0,6538.45,2057,4355.8425,2948.86,31358,1123.04,481.9675,647,373.02,682.0,11696.82,11511.11,16509.61,5784.3,5810.0,3933,10651,1198.86,2556.0
2020-07-25 21:00:00,850.1483847137299,5065.4,1268.25,7250.9225,3245,5393.99,5130.03,40076.0675,2898.19,668.9,27875,7124.1,44135,28687.0,6185.95,1844,4118.3075,2932.655,29325,1029.6,455.5675,580,352.69,636.0,11280.535,11227.6,15134.4,5499.4,5393.0,3690,10224,1121.52,2419.0
2020-07-25 22:00:00,757.0458514320261,4796.5,1213.87,6858.86,3056,5548.61,4778.72,37970.2425,2696.65,624.2,26234,6752.3,40449,25898.0,5849.02,1623,3859.5775,2740.385,26761,952.09,433.7375,542,324.94,556.0,10744.12,10894.93,13994.41,5207.0,5143.0,3359,9657,1032.1,2329.0
2020-07-25 23:00:00,725.071244042352,4508.0,1138.63,6623.8825,2907,6135.29,4667.39,36181.925,2529.07,587.5,24569,6545.4,37806,23087.0,5578.69,1481,3680.6575,2531.28,25128,929.24,413.425,526,293.74,491.0,10279.65,10586.26,13321.43,4845.4,5016.0,3024,9420,1119.62,2234.0
2020-07-26 00:00:00,696.858355169108,4451.8,1069.32,6553.0675,2809,6085.23,4671.82,34891.625,2514.34,567.2,23297,6462.4,36016,22158.5,5395.72,1400,3543.23,2369.375,24041,908.28,402.2075,512,274.13,452.0,10025.4,10409.01,12864.45,4542.4,4932.0,2807,9179,964.88,2177.0
2020-07-26 01:00:00,654.5390218592439,4239.3,1069.63,6551.8125,2787,6047.16,4605.83,34636.7575,2499.48,561.4,22373,6414.7,33627,20869.0,5276.48,1355,3470.8575,2254.715,23354,906.18,397.2775,503,263.98,429.0,9890.2825,10430.99,12707.0,4347.7,4890.0,2628,9021,957.62,2166.0
2020-07-26 02:00:00,622.5644144695679,4216.9,1240.19,6546.9375,2797,5514.55,4549.08,34921.8725,2492.46,538.6,21858,6386.3,32584,19272.0,5222.98,1343,3457.645,2163.6,23096,881.16,397.6,487,260.88,435.0,9803.85,10291.78,12479.49,4251.6,4820.0,2637,8814,957.33,2157.0
2020-07-26 03:00:00,606.5771107747299,4284.0,1202.49,6552.68,2881,5665.19,4361.75,35450.7575,2482.65,527.3,21549,6482.3,32341,18270.0,5026.98,1313,3380.8175,2136.88,22908,924.43,401.1275,512,257.74,423.0,9744.855,10132.99,12157.95,4221.7,4754.0,2649,8470,960.46,2127.0
2020-07-26 04:00:00,623.5048440986759,4476.7,1230.62,6453.6,3077,5629.2,4475.97,36741.305,2615.58,544.3,21527,6612.2,31750,17473.5,5124.21,1373,3529.0025,2136.39,22428,986.77,396.45,564,269.19,442.0,9531.145,9876.76,12675.78,4204.5,4981.0,2726,8640,1012.13,2201.0
2020-07-26 05:00:00,681.811481103378,4810.8,1350.5,6713.8725,3390,5597.75,4889.19,38623.3425,2791.99,580.7,21078,6823.6,32589,18911.5,5480.7,1532,3788.215,2134.405,23612,1081.87,411.7975,627,320.94,486.0,9250.865,10128.03,13535.14,4064.4,5290.0,3011,9139,1088.74,2377.0
2020-07-26 06:00:00,733.5351107043241,5254.3,1294.35,7094.98,3620,5680.87,5400.09,41437.345,3084.99,629.9,22136,7060.9,34688,21054.5,5940.78,1710,4009.775,2258.825,25401,1189.06,435.295,701,352.15,561.0,9146.15,10599.23,14437.25,4162.3,5518.0,3430,9947,1170.98,2595.0
2020-07-26 07:00:00,775.8544440141898,5672.2,1424.38,7437.1125,3768,5846.98,5882.14,44075.25,3353.37,675.9,23792,7187.1,37431,24771.0,6336.94,1889,4187.7125,2523.35,26623,1254.28,460.9,729,371.77,629.0,9142.44,11100.29,15185.63,4406.5,5661.0,3757,10536,1250.57,2791.0
2020-07-26 08:00:00,806.8886217747561,6024.7,1457.62,7655.915,3865,5393.08,6221.33,46853.32,3504.8,686.8,25623,7285.8,39589,27382.5,6750.01,2019,4303.435,2813.72,27387,1273.85,490.0825,736,407.0,673.0,9031.6025,11396.06,15623.38,4723.9,5733.0,3864,10778,1302.0,2921.0
2020-07-26 09:00:00,836.982369906216,6313.5,1646.96,7904.8525,3887,5453.5,6432.63,49184.6,3637.93,678.9,26994,7369.6,41236,28857.0,7008.76,2109,4363.395,3040.51,27624,1281.02,512.9525,729,395.17,702.0,8938.5725,11577.49,15787.5,5039.5,5794.0,3912,11063,1340.39,2984.0
2020-07-26 10:00:00,870.8378365541079,6169.1,1645.11,8005.4725,3829,5714.55,6290.55,49492.2625,3625.64,670.0,28315,7341.3,43384,30519.5,7114.83,2099,4329.27,3178.93,27748,1278.69,523.2025,725,404.95,718.0,8792.795,11792.54,15756.18,5268.4,5786.0,3928,11387,1333.34,2888.0
2020-07-26 11:00:00,894.34857728181,5988.0,1615.49,7669.5675,3761,5842.2,6220.02,47752.185,3739.93,670.2,29348,7307.2,41893,31391.0,6985.48,2024,4257.1925,3271.84,27361,1267.05,499.1775,724,415.51,725.0,8651.885,11586.0,15777.19,5474.9,5728.0,3890,11245,1268.68,2826.0
2020-07-26 12:00:00,887.765569878054,5795.4,1593.99,7421.8175,3752,6061.72,6117.15,46176.765,3783.39,672.2,29953,7251.2,40250,30595.5,6826.66,1927,4251.6425,3263.355,27229,1267.23,482.2175,727,395.09,722.0,8536.865,11546.63,15467.04,5297.0,5706.0,3734,10930,1235.99,2763.0
2020-07-26 13:00:00,868.0165476667839,5671.3,1585.47,7123.705,3789,6043.72,6018.63,44554.1,3646.02,677.8,29385,7303.4,39312,29827.5,6758.28,1873,4279.2475,3141.885,27280,1269.85,471.7225,724,385.63,684.0,8588.155,11404.54,15234.33,5169.1,5722.0,3677,10958,1176.8,2703.0
2020-07-26 14:00:00,853.910103230162,5580.5,1584.86,7086.3,3875,6082.3,5985.53,44548.0675,3651.43,687.4,28885,7330.7,38444,30132.0,6752.33,1857,4367.035,3066.04,27789,1288.79,467.9675,729,377.57,687.0,8808.145,11606.3,15256.74,5086.0,5772.0,3601,11392,1150.33,2690.0
2020-07-26 15:00:00,840.744088422648,5586.2,1392.39,7331.5075,3921,6403.53,5894.74,45090.0825,3874.76,708.7,28574,7373.6,38588,31540.5,6711.78,1862,4382.4675,3075.59,29048,1279.87,475.7075,734,370.99,676.0,9597.6225,11610.71,15335.41,5049.9,5777.0,3543,11485,1163.03,2667.0
2020-07-26 16:00:00,841.6845180517561,5663.7,1381.76,7601.145,3938,6329.55,5940.86,46079.2725,3887.76,729.4,28561,7432.3,40117,32079.0,6675.26,1910,4421.3825,3196.55,30392,1286.23,483.105,733,369.47,663.0,10317.23,11616.43,15369.29,5093.2,5832.0,3558,11568,1212.98,2677.0
2020-07-26 17:00:00,848.2675254555139,5675.5,1345.85,7772.5525,3896,5673.21,5900.1,45849.7375,3647.73,744.0,28513,7443.5,41667,31404.0,6663.33,1950,4525.7525,3264.08,31368,1284.58,485.77,730,371.69,658.0,10758.005,11538.53,15903.34,5213.3,5932.0,3597,11499,1233.52,2708.0
2020-07-26 18:00:00,864.254829150352,5653.1,1347.39,7719.145,3946,5360.85,5830.21,44888.105,3356.84,740.4,28686,7180.2,41348,30435.0,7074.76,2020,4663.9775,3211.21,32086,1273.04,478.57,720,393.32,710.0,11140.205,11477.64,16304.39,5419.6,6276.0,3930,11271,1264.22,2747.0
2020-07-26 19:00:00,879.30170321608,5560.7,1398.71,7574.1075,3834,5260.76,5870.53,44100.255,3210.74,726.0,29448,7448.4,41515,29365.0,6879.07,2108,4638.4575,3107.375,32815,1272.2,474.06,714,399.04,720.0,11345.975,11258.58,16597.3,5517.4,6040.0,4060,10981,1288.2,2709.0
2020-07-26 20:00:00,898.1102957982439,5533.7,1340.62,7798.315,3580,5325.92,5726.77,43413.865,3080.63,714.2,30429,7455.8,43999,27858.5,6587.52,2049,4342.7525,3047.575,31289,1161.54,473.5675,655,384.96,684.0,11535.17,11310.69,15889.66,5732.9,5573.0,3931,10626,1239.4,2563.0
2020-07-26 21:00:00,848.2675254555139,5099.0,1257.49,7427.95,3256,5342.78,5379.54,40629.4575,2816.82,674.6,28884,7040.5,44318,26620.0,6199.45,1841,4070.1425,2938.875,29037,1046.75,447.505,587,355.85,628.0,11065.1475,11116.31,14807.68,5530.6,5159.0,3676,10019,1139.76,2424.0
2020-07-26 22:00:00,768.3310069813241,4848.1,1128.71,7005.2875,3036,5014.07,5134.46,38076.0625,2726.0,626.5,26983,6696.2,40533,23785.0,5860.4,1599,3824.2975,2692.105,26525,977.63,421.9,557,319.86,556.0,10501.405,10568.31,13998.25,5070.4,4928.0,3353,9262,1071.4,2323.0
2020-07-26 23:00:00,710.9647996057299,4560.3,1041.05,6780.9725,2930,4782.43,5073.12,36804.435,2625.23,586.6,25289,6478.1,37887,21327.5,5584.43,1457,3658.6075,2507.085,24741,940.32,409.315,535,289.03,497.0,10089.5025,10021.84,13530.85,4780.9,4819.0,2968,8861,1051.5,2220.0
2020-07-27 00:00:00,678.990192216054,4491.3,0.0,6603.5125,2878,5036.57,4909.19,36060.2775,2577.17,566.5,24056,6449.0,36347,20603.0,5411.0,1383,3527.965,2322.08,23924,928.52,403.325,524,271.33,464.0,9881.6925,9952.89,13352.68,4565.1,4777.0,2778,9014,1020.73,2189.0
2020-07-27 01:00:00,631.02828113154,4389.5,966.69,6622.0975,2905,5346.47,4775.3,36363.135,2559.84,558.6,23344,6399.4,34368,19667.5,5280.22,1357,3498.5325,2257.015,23551,931.18,405.7675,516,262.34,447.0,9807.4775,9948.32,13281.81,4416.9,4813.0,2673,9057,1026.45,2184.0
2020-07-27 02:00:00,596.23238485454,4499.8,978.51,6561.975,2995,5433.02,4825.11,37586.6825,2600.37,539.6,23067,6530.2,33921,19435.5,5259.77,1369,3617.0275,2209.275,23789,948.66,412.81,524,259.07,450.0,9833.0625,9803.89,13322.28,4355.8,4913.0,2671,8712,1038.79,2244.0
2020-07-27 03:00:00,586.8280885634599,5036.6,1025.51,6804.925,3249,5217.6,5089.49,40837.3475,2694.53,545.1,23501,7031.8,35634,18926.0,5396.66,1403,3810.63,2213.385,25194,1106.81,444.9825,616,259.36,436.0,10105.7775,10226.45,13832.78,4317.7,5269.0,2724,8841,1106.1,2366.0
2020-07-27 04:00:00,587.7685181925679,6089.6,1121.57,7384.39,3616,5389.65,5944.09,47516.2425,3035.03,623.6,25475,7543.3,37899,19147.5,5870.86,1638,4394.955,2290.405,28689,1266.71,491.1525,728,283.62,493.0,10672.67,10737.39,16386.94,4404.5,6088.0,3091,9820,1352.18,2709.0
2020-07-27 05:00:00,625.385703356892,6886.2,1350.72,8090.1775,3971,5231.49,6527.2,53466.7175,3527.21,725.1,27324,7848.8,41148,22613.0,6617.5,1917,4767.35,2397.03,33833,1417.63,547.655,835,327.7,554.0,11483.1775,11177.94,18795.43,4559.1,6707.0,3588,11032,1452.67,2968.0
2020-07-27 06:00:00,688.3944885071359,7388.3,1454.81,8662.165,4158,5876.29,6935.8,57321.4875,3924.73,827.9,29648,8089.4,44966,27738.0,7165.06,2130,4927.0275,2727.155,38893,1506.29,589.0625,902,363.74,620.0,12226.6525,11768.11,20239.55,5063.3,7049.0,4014,11903,1505.19,3117.0
2020-07-27 07:00:00,745.7606958827299,7547.5,1472.24,8971.655,4213,6346.14,7217.25,58882.1575,4128.72,877.5,32197,8170.3,47760,31921.5,7672.29,2258,5015.4625,3132.68,41364,1541.31,618.33,926,388.69,673.0,12467.81,12239.61,20905.3,5898.0,7161.0,4210,12130,1523.72,3233.0
2020-07-27 08:00:00,776.7948736432978,7668.3,1463.57,8821.3325,4301,6506.65,7333.43,60625.515,4231.36,881.5,33997,8196.6,49267,34685.5,8005.24,2301,5023.2275,3423.66,42374,1570.76,636.3,935,396.47,701.0,12337.98,12338.99,21000.41,6296.7,7249.0,4293,12330,1614.33,3268.0
2020-07-27 09:00:00,810.6503402911898,7808.9,1526.55,9195.7675,4313,6672.22,7534.8,62207.185,4237.78,882.5,35315,8302.5,50604,34492.0,8337.66,2385,5082.4625,3523.295,43091,1569.21,657.81,922,408.28,724.0,12206.7725,12219.53,21355.99,6461.9,7320.0,4314,12636,1651.71,3329.0
2020-07-27 10:00:00,834.161081018892,7600.4,1528.42,9205.97,4399,6861.71,7589.81,61689.21,4252.31,881.9,36737,8279.7,52214,35800.5,8566.7,2448,5168.9325,3545.9,42295,1595.67,658.84,954,422.1,748.0,12187.6925,12249.74,21543.06,6685.5,7451.0,4394,12612,1695.0,3367.0
2020-07-27 11:00:00,857.6718217465941,7573.4,1560.67,9126.0625,4360,6607.18,7512.05,60848.045,4179.95,903.4,37697,8294.4,51816,36614.5,8534.31,2450,5139.5575,3615.255,42957,1584.11,652.53,950,431.5,767.0,12444.305,12187.34,21388.61,6644.3,7390.0,4398,12382,1671.28,3341.0
2020-07-27 12:00:00,863.3143995212439,7439.8,1597.85,8854.2825,4336,6635.13,7307.85,59928.1575,4080.25,891.0,37572,8215.9,51667,33908.5,8238.89,2401,5123.605,3630.115,44044,1546.09,640.9875,938,431.54,844.0,12174.93,12319.18,20986.36,6599.7,7289.0,4329,12280,1608.22,3258.0
2020-07-27 13:00:00,853.910103230162,7305.5,1593.37,8638.095,4286,6603.95,7261.22,58975.7675,3994.98,886.5,36952,8125.6,50775,32932.0,8044.7,2340,5179.13,3532.095,44471,1527.14,631.855,906,423.05,814.0,11836.885,12191.78,20769.36,6815.0,7212.0,4278,12482,1611.82,3198.0
2020-07-27 14:00:00,840.744088422648,7212.2,1523.12,8453.8275,4208,6509.12,7168.39,57685.96,3939.83,876.3,36751,8099.0,49573,32662.5,7890.21,2296,5247.36,3506.305,44758,1485.14,623.9775,870,417.69,752.0,11924.4325,12318.57,20450.75,6812.0,7127.0,4212,12393,1592.69,3151.0
2020-07-27 15:00:00,838.8632291644321,7195.8,1407.42,8834.2,4246,6469.18,7067.09,57984.53,4121.27,869.5,36518,8056.0,48764,32077.0,7803.5,2283,5269.6075,3535.825,43895,1465.5,622.05,854,408.87,719.0,12422.885,12231.62,20124.74,6706.6,7005.0,4141,12454,1585.7,3092.0
2020-07-27 16:00:00,844.5058069390801,7169.5,1335.53,8997.0525,4194,6401.16,6810.61,57985.5025,4064.14,864.9,35801,8026.4,49007,33265.0,7692.37,2294,5285.6225,3698.895,42728,1443.04,626.2325,831,405.44,700.0,12412.9325,12162.29,19965.94,6584.3,6948.0,4047,12259,1593.3,3059.0
2020-07-27 17:00:00,856.731392117486,6974.1,1291.3,8946.615,4077,6475.77,6733.38,57130.8125,3832.17,843.0,35066,7997.3,49208,32442.5,7543.59,2324,5292.3625,3667.995,42233,1420.86,612.695,812,402.01,690.0,12468.8375,12011.21,20131.21,6460.6,6969.0,4054,11949,1582.59,3077.0
2020-07-27 18:00:00,873.6591254414321,6722.1,1375.81,8649.505,4101,6307.67,6593.25,55392.175,3599.84,825.3,34091,7733.3,47257,30267.5,7640.9,2355,5292.82,3514.92,41679,1396.03,575.7025,790,415.97,728.0,12553.6575,11878.3,20345.76,6516.5,7190.0,4327,11708,1572.49,3105.0
